School Year,District Code,District Type,District,School Code,School Type,Organization,Lowest Grade Served,Highest Grade Served,Street1,Street2,City,State,Zip,County,Geocoded Location
2020,29,Regular,Appoquinimink School District,18,PUBLIC,Middletown High School,08,12,120 Silver Lake Road,,Middletown,DE,19709,New Castle,POINT (-75.696015 39.448071)
2020,29,Regular,Appoquinimink School District,20,PUBLIC,Olive B. Loss Elementary School,01,05,200 Brennan Boulevard,,Bear,DE,19701,New Castle,POINT (-75.742184 39.559691)
2020,29,Regular,Appoquinimink School District,21,PUBLIC,Brick Mill Elementary School,01,05,378 Brick Mill Road,,Middletown,DE,19709,New Castle,POINT (-75.687795 39.458673)
2020,29,Regular,Appoquinimink School District,22,PUBLIC,Cedar Lane Early Childhood Center,PK,KG,1221 Cedar Lane Road,,Middletown,DE,19709,New Castle,POINT (-75.685075 39.502618)
2020,29,Regular,Appoquinimink School District,23,PUBLIC,Alfred G. Waters Middle School,06,08,1235 Cedar Lane Road,,Middletown,DE,19709,New Castle,POINT (-75.685415 39.501873)
2020,29,Regular,Appoquinimink School District,24,PUBLIC,Appoquinimink High School,09,12,1080 Bunker Hill Road,,Middletown,DE,19709,New Castle,POINT (-75.738278 39.454537)
2020,29,Regular,Appoquinimink School District,27,PUBLIC,Townsend Early Childhood Center,PK,KG,10 Brook Ramble Lane,,Townsend,DE,19734,New Castle,POINT (-75.685285 39.395649)
2020,29,Regular,Appoquinimink School District,28,PUBLIC,Bunker Hill Elementary School,01,05,1070 Bunker Hill Road,,Middletown,DE,19709,New Castle,POINT (-75.736949 39.453763)
2020,29,Regular,Appoquinimink School District,29,PUBLIC,Spring Meadow Early Childhood Center,PR,KG,611 Campus Drive,,Townsend,DE,19734,New Castle,
2020,29,Regular,Appoquinimink School District,32,PUBLIC,Old State Elementary School,01,05,580 Tony Marchio Drive,,Townsend,DE,19734,New Castle,
2020,29,Regular,Appoquinimink School District,35,Public,Lorewood Grove Elementary,01,05,820 Mapleton Avenue,,Middletown,DE,19709,New Castle,
2020,31,Regular,Brandywine School District,0,Not Applicable,Brandywine School District,PK,12,1311 Brandywine Boulevard,,Wilmington,DE,19809,New Castle,POINT (-75.495076 39.769684)
2020,31,Regular,Brandywine School District,108,PUBLIC,Brandywine SITE School,13,13,3301 Green Street,,Claymont,DE,19703,New Castle,POINT (-75.466184 39.800898)
2020,31,Regular,Brandywine School District,110,PUBLIC,Hanby Elementary School,KG,05,2523 Berwyn Road,,Wilmington,DE,19810,New Castle,POINT (-75.52614 39.81951)
2020,31,Regular,Brandywine School District,112,PUBLIC,Carrcroft Elementary School,KG,05,503 Crest Road,,Wilmington,DE,19803,New Castle,POINT (-75.501783 39.787397)
2020,31,Regular,Brandywine School District,124,PUBLIC,Forwood Elementary School,KG,05,1900 Westminster Drive,,Wilmington,DE,19810,New Castle,POINT (-75.503941 39.807899)
2020,31,Regular,Brandywine School District,128,PUBLIC,Lancashire Elementary School,KG,05,2000 Naamans Road,,Wilmington,DE,19810,New Castle,POINT (-75.49309400000001 39.823606)
2020,31,Regular,Brandywine School District,130,PUBLIC,Lombardy Elementary School,KG,05,412 Foulk Road,,Wilmington,DE,19803,New Castle,POINT (-75.536688 39.785595)
2020,31,Regular,Brandywine School District,132,PUBLIC,Maple Lane Elementary School,KG,06,100 Maple Lane,,Claymont,DE,19703,New Castle,POINT (-75.471947 39.793202)
2020,31,Regular,Brandywine School District,151,PUBLIC,Claymont Elementary School,KG,05,3401 Green Street,,Claymont,DE,19703,New Castle,POINT (-75.46449 39.802354)
2020,31,Regular,Brandywine School District,156,PUBLIC,Harlan Elementary School,KG,05,3601 Jefferson Street,,Wilmington,DE,19802,New Castle,POINT (-75.529496 39.762742)
2020,31,Regular,Brandywine School District,170,PUBLIC,P.S. duPont Middle School,06,08,701 West 34th Street,,Wilmington,DE,19802,New Castle,POINT (-75.534181 39.763792)
2020,31,Regular,Brandywine School District,176,PUBLIC,Mt. Pleasant Elementary School,KG,05,500 Duncan Road,,Wilmington,DE,19809,New Castle,POINT (-75.496154 39.771327)
2020,31,Regular,Brandywine School District,178,PUBLIC,Springer Middle School,06,08,2220 Shipley Road,,Wilmington,DE,19803,New Castle,POINT (-75.535119 39.805231)
2020,31,Regular,Brandywine School District,180,PUBLIC,Talley Middle School,06,08,1110 Cypress Road,,Wilmington,DE,19810,New Castle,POINT (-75.47115 39.822396)
2020,31,Regular,Brandywine School District,190,PUBLIC,Brandywine High School,09,12,1400 Foulk Road,,Wilmington,DE,19803,New Castle,POINT (-75.523005 39.799717)
2020,31,Regular,Brandywine School District,194,PUBLIC,Concord High School,09,12,2501 Ebright Road,,Wilmington,DE,19810,New Castle,POINT (-75.52398 39.82944500000001)
2020,31,Regular,Brandywine School District,196,PUBLIC,Mt. Pleasant High School,09,12,5201 Washington Street Extension,,Wilmington,DE,19809,New Castle,POINT (-75.505287 39.771709)
2020,31,Regular,Brandywine School District,510,PUBLIC,Bush School,PK,KG,2523 Berwyn Road,,Wilmington,DE,19810,New Castle,POINT (-75.52614 39.81951)
2020,32,Regular,Red Clay Consolidated School District,0,Not Applicable,Red Clay Consolidated School District,PK,12,1502 Spruce Avenue,,Wilmington,DE,19805,New Castle,POINT (-75.60065 39.743656)
2020,32,Regular,Red Clay Consolidated School District,203,PUBLIC,Red Clay Alternative Program,KG,08,1502 Spruce Avenue,,Wilmington,DE,19805,New Castle,POINT (-75.60065 39.743656)
2020,32,Regular,Red Clay Consolidated School District,240,PUBLIC,Forest Oak Elementary School,KG,05,55 S. Meadowood Drive,,Newark,DE,19711,New Castle,POINT (-75.682954 39.706125)
2020,32,Regular,Red Clay Consolidated School District,242,PUBLIC,Heritage Elementary School,KG,05,2815 Highlands Lane,,Wilmington,DE,19808,New Castle,POINT (-75.684361 39.722279)
2020,32,Regular,Red Clay Consolidated School District,244,PUBLIC,Highlands Elementary School,KG,05,2100 Gilpin Avenue,,Wilmington,DE,19806,New Castle,POINT (-75.56563 39.762405)
2020,32,Regular,Red Clay Consolidated School District,246,PUBLIC,Wm. C. Lewis Dual Language Elem.,KG,05,920 N. Van Buren Street,,Wilmington,DE,19806,New Castle,POINT (-75.558867 39.749152)
2020,32,Regular,Red Clay Consolidated School District,248,PUBLIC,Shortlidge Academy,KG,05,100 W. 18th Street,,Wilmington,DE,19802,New Castle,POINT (-75.544526 39.752322)
2020,32,Regular,Red Clay Consolidated School District,250,PUBLIC,Linden Hill Elementary School,KG,05,3415 Skyline Drive,,Wilmington,DE,19808,New Castle,POINT (-75.694439 39.7341)
2020,32,Regular,Red Clay Consolidated School District,252,PUBLIC,Baltz Elementary School,PK,05,1500 Spruce Avenue,,Wilmington,DE,19805,New Castle,POINT (-75.600427 39.743425)
2020,32,Regular,Red Clay Consolidated School District,254,PUBLIC,Richardson Park Elementary School,KG,05,16 Idella Avenue,,Wilmington,DE,19804,New Castle,POINT (-75.591614 39.724089)
2020,32,Regular,Red Clay Consolidated School District,256,PUBLIC,Marbrook Elementary School,KG,05,2101 Centerville Road,,Wilmington,DE,19808,New Castle,POINT (-75.623531 39.742089)
2020,32,Regular,Red Clay Consolidated School District,260,PUBLIC,Richey Elementary School,KG,05,105 E. Highland Avenue,,Wilmington,DE,19804,New Castle,POINT (-75.607761 39.716895)
2020,32,Regular,Red Clay Consolidated School District,261,PUBLIC,Brandywine Springs School,KG,08,2916 Duncan Road,,Wilmington,DE,19808,New Castle,POINT (-75.65085 39.74442)
2020,32,Regular,Red Clay Consolidated School District,264,PUBLIC,Mote Elementary School,PK,05,2110 Edwards Avenue,,Wilmington,DE,19808,New Castle,POINT (-75.636925 39.735944)
2020,32,Regular,Red Clay Consolidated School District,266,PUBLIC,Warner Elementary School,KG,05,801 W. 18th Street,,Wilmington,DE,19802,New Castle,POINT (-75.549083 39.758373)
2020,32,Regular,Red Clay Consolidated School District,270,PUBLIC,North Star Elementary School,KG,05,1340 Little Baltimore Road,,Hockessin,DE,19707,New Castle,POINT (-75.71225 39.767223)
2020,32,Regular,Red Clay Consolidated School District,271,PUBLIC,William Cooke Jr Elementary School,KG,05,2025 Graves Road,,Hockessin,DE,19707,New Castle,POINT (-75.670004 39.768157)
2020,32,Regular,Red Clay Consolidated School District,274,PUBLIC,A.I. duPont Middle School,06,08,3130 Kennett Pike,,Wilmington,DE,19807,New Castle,POINT (-75.584297 39.76672)
2020,32,Regular,Red Clay Consolidated School District,276,PUBLIC,H.B. duPont Middle School,06,08,735 Meeting House Road,,Hockessin,DE,19707,New Castle,POINT (-75.692841 39.799277)
2020,32,Regular,Red Clay Consolidated School District,280,PUBLIC,Skyline Middle School,06,08,2900 Skyline Drive,,Wilmington,DE,19808,New Castle,POINT (-75.685987 39.725252000000005)
2020,32,Regular,Red Clay Consolidated School District,282,PUBLIC,Stanton Middle School,06,08,1800 Limestone Road,,Wilmington,DE,19804,New Castle,POINT (-75.65047 39.715084)
2020,32,Regular,Red Clay Consolidated School District,284,PUBLIC,Conrad Schools of Science,06,12,201 Jackson Avenue,,Wilmington,DE,19804,New Castle,POINT (-75.600485 39.722792)
2020,32,Regular,Red Clay Consolidated School District,286,PUBLIC,Cab Calloway School of the Arts,06,12,100 N. Dupont Road,,Wilmington,DE,19807,New Castle,POINT (-75.588396 39.752789)
2020,32,Regular,Red Clay Consolidated School District,290,PUBLIC,Dickinson High School,06,12,1801 Milltown Road,,Wilmington,DE,19808,New Castle,POINT (-75.672014 39.725171)
2020,32,Regular,Red Clay Consolidated School District,292,PUBLIC,A.I. duPont High School,09,12,50 Hillside Road,,Wilmington,DE,19807,New Castle,POINT (-75.602324 39.778602)
2020,32,Regular,Red Clay Consolidated School District,294,PUBLIC,McKean High School,08,12,301 McKennan's Church Road,,Wilmington,DE,19808,New Castle,POINT (-75.661514 39.758636)
2020,32,Regular,Red Clay Consolidated School District,516,PUBLIC,Meadowood Program,PK,12,55-A S. Meadowood Drive,,Newark,DE,19711,New Castle,POINT (-75.682954 39.706125)
2020,32,Regular,Red Clay Consolidated School District,526,PUBLIC,Richardson Park Learning Center,PK,05,99 Middleboro Road,,Wilmington,DE,19804,New Castle,POINT (-75.590201 39.722466)
2020,32,Regular,Red Clay Consolidated School District,530,PUBLIC,First State School,KG,12,Wilmington Hospital,501 W. 14th Street,Wilmington,DE,19801,New Castle,
2020,33,Regular,Christina School District,0,Not Applicable,Christina School District,PK,12,Drew Educational Support Build,600 N. Lombard Street,Wilmington,DE,198014499,New Castle,
2020,33,Regular,Christina School District,310,PUBLIC,Brookside Elementary School,PK,05,800 Marrows Road,,Newark,DE,19713,New Castle,POINT (-75.727332 39.668178)
2020,33,Regular,Christina School District,312,PUBLIC,Marshall Elementary School,KG,05,101 Barrett Run Road,,Newark,DE,19702,New Castle,POINT (-75.682479 39.645015)
2020,33,Regular,Christina School District,314,PUBLIC,Jones Elementary School,KG,05,35 West Main Street,,Newark,DE,19702,New Castle,POINT (-75.663395 39.666701)
2020,33,Regular,Christina School District,318,PUBLIC,Downes Elementary School,PK,05,220 Casho Mill Road,,Newark,DE,19711,New Castle,POINT (-75.775504 39.683244)
2020,33,Regular,Christina School District,320,PUBLIC,Gallaher Elementary School,KG,05,800 Brownleaf Road,,Newark,DE,19713,New Castle,POINT (-75.67784 39.680425)
2020,33,Regular,Christina School District,321,PUBLIC,Keene Elementary School,KG,05,200 La Grange Avenue,,Newark,DE,19702,New Castle,POINT (-75.7278 39.60283)
2020,33,Regular,Christina School District,322,PUBLIC,Leasure Elementary School,PK,05,1015 Church Road,,Newark,DE,19702,New Castle,POINT (-75.681465 39.620397)
2020,33,Regular,Christina School District,324,PUBLIC,Maclary Elementary School,PK,05,300 St. Regis Drive,,Newark,DE,19711,New Castle,POINT (-75.736641 39.702455)
2020,33,Regular,Christina School District,326,PUBLIC,McVey Elementary School,KG,05,908 Janice Drive,,Newark,DE,19713,New Castle,POINT (-75.747689 39.655425)
2020,33,Regular,Christina School District,327,PUBLIC,Oberle Elementary,KG,05,500 Caledonia Way,,Bear,DE,19701,New Castle,POINT (-75.694936 39.615267)
2020,33,Regular,Christina School District,330,PUBLIC,Smith Elementary School,PK,05,142 Brennen Drive,,Newark,DE,19713,New Castle,POINT (-75.71178 39.672234)
2020,33,Regular,Christina School District,332,PUBLIC,West Park Place Elementary,KG,05,193 West Park Place,,Newark,DE,19711,New Castle,POINT (-75.762404 39.674695)
2020,33,Regular,Christina School District,334,PUBLIC,Wilson Elementary School,KG,05,14 Forge Road,,Newark,DE,19711,New Castle,POINT (-75.707893 39.714739)
2020,33,Regular,Christina School District,339,PUBLIC,Brader Elementary School,PK,05,350 Four Seasons Parkway,,Newark,DE,19702,New Castle,POINT (-75.754528 39.626944)
2020,33,Regular,Christina School District,350,PUBLIC,The Bancroft School,PK,05,700 N. Lombard Street,,Wilmington,DE,19801,New Castle,POINT (-75.544534 39.740804)
2020,33,Regular,Christina School District,352,PUBLIC,The Bayard School,06,08,200 S. duPont Street,,Wilmington,DE,19805,New Castle,POINT (-75.572369 39.743455)
2020,33,Regular,Christina School District,362,PUBLIC,Stubbs Early Education Center,KG,05,1100 Pine Street,,Wilmington,DE,19801,New Castle,POINT (-75.540925 39.744028)
2020,33,Regular,Christina School District,372,PUBLIC,Gauger-Cobbs Middle School,06,08,50 Gender Road,,Newark,DE,19713,New Castle,POINT (-75.717257 39.658804)
2020,33,Regular,Christina School District,374,PUBLIC,Kirk Middle School,06,08,140 Brennen Drive,,Newark,DE,19713,New Castle,POINT (-75.711866 39.672314)
2020,33,Regular,Christina School District,376,PUBLIC,Shue-Medill Middle School,06,08,1500 Capitol Trail,,Newark,DE,19711,New Castle,POINT (-75.70624 39.69883)
2020,33,Regular,Christina School District,390,PUBLIC,Christiana High School,09,12,190 Salem Church Road,,Newark,DE,19713,New Castle,POINT (-75.696345 39.664025)
2020,33,Regular,Christina School District,392,PUBLIC,Glasgow High School,09,12,1901 South College Avenue,,Newark,DE,19702,New Castle,POINT (-75.743786 39.628268)
2020,33,Regular,Christina School District,394,PUBLIC,Newark High School,09,12,750 East Delaware Avenue,,Newark,DE,19711,New Castle,POINT (-75.736414 39.681591)
2020,33,Regular,Christina School District,538,PUBLIC,Brennen School,PK,12,144 Brennen Drive,,Newark,DE,19713,New Castle,POINT (-75.711848 39.672298)
2020,33,Regular,Christina School District,540,PUBLIC,Delaware School for the Deaf,PK,12,630 E. Chestnut Hill Road,,Newark,DE,19713,New Castle,POINT (-75.707128 39.672916)
2020,33,Regular,Christina School District,544,PUBLIC,DSD Elementary,PK,05,,,,DE,,New Castle,POINT (-75.452394 38.994926)
2020,33,Regular,Christina School District,545,PUBLIC,Christina Early Education Center,PK,12,620 E. Chestnut Hill Road,,Newark,DE,19713,New Castle,POINT (-75.708415 39.672036)
2020,34,Regular,Colonial School District,0,Not Applicable,Colonial School District,PK,12,318 East Basin Road,,New Castle,DE,197204214,New Castle,POINT (-75.587739 39.67667)
2020,34,Regular,Colonial School District,410,PUBLIC,Carrie Downie Elementary School,KG,05,1201 Delaware Street,,New Castle,DE,19720,New Castle,POINT (-75.577176 39.664083)
2020,34,Regular,Colonial School District,412,PUBLIC,Castle Hills Elementary School,PK,05,502 Moores Lane,,New Castle,DE,19720,New Castle,POINT (-75.56647 39.681132)
2020,34,Regular,Colonial School District,418,PUBLIC,Pleasantville Elementary School,KG,05,16 Pleasant Place,,New Castle,DE,19720,New Castle,POINT (-75.625089 39.66683)
2020,34,Regular,Colonial School District,420,PUBLIC,Wilmington Manor Elementary School,KG,05,200 E Roosevelt Avenue,,New Castle,DE,19720,New Castle,POINT (-75.582219 39.684180000000005)
2020,34,Regular,Colonial School District,422,PUBLIC,Kathleen H. Wilbur Elementary School,KG,05,4050 Wrangle Hill Road,,Bear,DE,19701,New Castle,POINT (-75.667369 39.581306)
2020,34,Regular,Colonial School District,427,PUBLIC,Southern Elementary School,PK,05,795 Cox Neck Road,,New Castle,DE,19720,New Castle,POINT (-75.628118 39.562039)
2020,34,Regular,Colonial School District,432,PUBLIC,New Castle Elementary School,KG,05,903 Delaware Street,,New Castle,DE,19720,New Castle,POINT (-75.570918 39.663675)
2020,34,Regular,Colonial School District,450,PUBLIC,The Colwyck Center,PR,05,12 Landers Lane,,New Castle,DE,19720,New Castle,POINT (-75.557262 39.6879)
2020,34,Regular,Colonial School District,456,PUBLIC,Eisenberg Elementary School,KG,05,27 Landers Lane,,New Castle,DE,19720,New Castle,POINT (-75.558779 39.688673)
2020,34,Regular,Colonial School District,470,PUBLIC,Gunning Bedford Middle School,06,08,801 Cox Neck Road,,New Castle,DE,19720,New Castle,POINT (-75.630722 39.561944)
2020,34,Regular,Colonial School District,474,PUBLIC,George Read Middle School,06,08,314 E Basin Road,,New Castle,DE,19720,New Castle,POINT (-75.588221 39.677359)
2020,34,Regular,Colonial School District,476,PUBLIC,McCullough Middle School,06,08,20 Chase Avenue,,New Castle,DE,19720,New Castle,POINT (-75.557428 39.697693)
2020,34,Regular,Colonial School District,490,PUBLIC,William Penn High School,09,12,713 E Basin Road,,New Castle,DE,19720,New Castle,POINT (-75.582579 39.66914)
2020,34,Regular,Colonial School District,514,PUBLIC,John G. Leach School,PK,12,10 Landers Lane,,New Castle,DE,19720,New Castle,POINT (-75.557937 39.688248)
2020,34,Regular,Colonial School District,522,PUBLIC,The Wallin School,PK,12,701 E Basin Road,,New Castle,DE,19720,New Castle,POINT (-75.583732 39.670776)
2020,35,Regular,Woodbridge School District,0,Not Applicable,Woodbridge School District,PK,12,16359 Sussex Highway,,Bridgeville,DE,19933,Sussex,POINT (-75.593519 38.759025)
2020,35,Regular,Woodbridge School District,775,PUBLIC,Woodbridge Middle School,06,08,307 Laws Street,,Bridgeville,DE,19933,Sussex,
2020,35,Regular,Woodbridge School District,776,PUBLIC,Woodbridge Early Childhood Education Center,PR,02,P.O. Box 2007,Governors Avenue,Greenwood,DE,19950,Sussex,
2020,35,Regular,Woodbridge School District,779,PUBLIC,Phillis Wheatley Elementary School,03,05,48 Church Street,,Bridgeville,DE,19933,Sussex,POINT (-75.603197 38.750385)
2020,35,Regular,Woodbridge School District,780,PUBLIC,Woodbridge High School,09,12,14712 Woodbridge Road,,Greenwood,DE,19950,Sussex,POINT (-75.612686 38.781001)
2020,36,Regular,Indian River School District,0,Not Applicable,Indian River School District,PK,12,31 Hosier Street,,Selbyville,DE,19975,Sussex,POINT (-75.226191 38.460047)
2020,36,Regular,Indian River School District,689,PUBLIC,Carver Academy,KG,12,30207 Frankford School Rd.,,Frankford,DE,19945,Sussex,POINT (-75.223364 38.519459)
2020,36,Regular,Indian River School District,690,PUBLIC,Long Neck Elementary School,PK,05,26064 School Lane,,Millsboro,DE,19966,Sussex,POINT (-75.184686 38.629909)
2020,36,Regular,Indian River School District,692,PUBLIC,North Georgetown Elementary School,PK,05,664 N. Bedford Street,,Georgetown,DE,19947,Sussex,POINT (-75.400863 38.704145)
2020,36,Regular,Indian River School District,732,PUBLIC,John M. Clayton Elementary School,PR,05,252 Clayton Ave,,Frankford,DE,19945,Sussex,POINT (-75.236016 38.535383)
2020,36,Regular,Indian River School District,734,PUBLIC,Georgetown Elementary School,PK,05,301 A West Market Street,,Georgetown,DE,19947,Sussex,POINT (-75.391404 38.685601)
2020,36,Regular,Indian River School District,736,PUBLIC,Lord Baltimore Elementary School,PR,05,120 Atlantic Avenue,,Ocean View,DE,19970,Sussex,POINT (-75.098198 38.54535800000001)
2020,36,Regular,Indian River School District,738,PUBLIC,East Millsboro Elementary School,PR,05,29346 Iron Branch Road,,Millsboro,DE,19966,Sussex,POINT (-75.277734 38.585242)
2020,36,Regular,Indian River School District,740,PUBLIC,Phillip C. Showell Elementary School,PR,05,41 Bethany Road,,Selbyville,DE,19975,Sussex,POINT (-75.215813 38.460444)
2020,36,Regular,Indian River School District,741,PUBLIC,Millsboro Middle School,06,08,302 East State Street,,Millsboro,DE,19966,Sussex,POINT (-75.287709 38.590725)
2020,36,Regular,Indian River School District,742,PUBLIC,Selbyville Middle School,06,08,80 Bethany Road,,Selbyville,DE,19975,Sussex,POINT (-75.20927700000001 38.463249)
2020,36,Regular,Indian River School District,743,PUBLIC,Georgetown Middle School,06,08,301 West Market Street,,Georgetown,DE,19947,Sussex,POINT (-75.391404 38.685601)
2020,36,Regular,Indian River School District,746,PUBLIC,Indian River High School,08,12,29772 Armory Road,,Dagsboro,DE,19939,Sussex,POINT (-75.229646 38.54485)
2020,36,Regular,Indian River School District,748,PUBLIC,Sussex Central High School,09,12,26026 Patriots Way,,Georgetown,DE,19947,Sussex,POINT (-75.324227 38.630759)
2020,36,Regular,Indian River School District,749,PUBLIC,Southern Delaware School of the Arts,KG,08,27 Hosier Street,,Selbyville,DE,19975,Sussex,POINT (-75.225199 38.460502)
2020,36,Regular,Indian River School District,750,PUBLIC,Howard T. Ennis School,PK,12,20346 Ennis Road,,Georgetown,DE,19947,Sussex,POINT (-75.409445 38.69304)
2020,37,Regular,Delmar School District,0,Not Applicable,Delmar School District,PK,12,200 North Eighth Street,,Delmar,DE,199401399,Sussex,POINT (-75.568296 38.459177)
2020,37,Regular,Delmar School District,730,PUBLIC,Delmar Senior High,09,12,,,Delmar,DE,19940,Sussex,POINT (-75.563206 38.475344)
2020,37,Regular,Delmar School District,733,PUBLIC,Delmar Middle School,05,08,200 N. Eighth Street,,Delmar,DE,19940,Sussex,POINT (-75.568296 38.459177)
2020,37,Regular,Delmar School District,739,PUBLIC,Delmar Middle School ILC,06,08,,,,DE,19940,Sussex,POINT (-75.563206 38.475344)
2020,38,Regular,New Castle County Vocational-Technical School District,0,Not Applicable,New Castle County Vocational-Technical School District,PK,12,1417 Newport Road,,Wilmington,DE,198043499,New Castle,POINT (-75.628686 39.726125)
2020,38,Regular,New Castle County Vocational-Technical School District,26,PUBLIC,Howard High School of Technology,08,12,401 East 12th Street,,Wilmington,DE,19801,New Castle,POINT (-75.542604 39.745691)
2020,38,Regular,New Castle County Vocational-Technical School District,44,PUBLIC,St. Georges Technical High School,09,12,555 Hyetts Corner Road,,Middletown,DE,19709,New Castle,POINT (-75.664585 39.525024)
2020,38,Regular,New Castle County Vocational-Technical School District,66,PUBLIC,Paul M. Hodgson Vo-Tech High School,08,12,2575 Glasgow Avenue,,Newark,DE,19702,New Castle,POINT (-75.743073 39.599367)
2020,38,Regular,New Castle County Vocational-Technical School District,80,PUBLIC,Delcastle Technical High School,08,12,1417 Newport Road,,Wilmington,DE,19804,New Castle,POINT (-75.628686 39.726125)
2020,39,Regular,POLYTECH School District,0,Not Applicable,POLYTECH School District,PK,12,PO Box 22,823 Walnut Shade Road,Woodside,DE,199800022,Kent,
2020,40,Regular,Sussex Technical School District,0,Not Applicable,Sussex Technical School District,PK,12,PO Box 351,17137 County Seat Highway,Georgetown,DE,199470351,Sussex,
2020,40,Regular,Sussex Technical School District,770,PUBLIC,Sussex Technical High School,09,13,P.O. BOX 351,17099 County Seat Highway,Georgetown,DE,19947,Sussex,
2020,69,Charter,Las Americas Aspira Academy,568,PUBLIC,Las Americas ASPIRA Academy (K-5),KG,07,326 Ruthar Drive,,Newark,DE,197118071,New Castle,POINT (-75.702708 39.688513)
2020,69,Charter,Las Americas Aspira Academy,568,PUBLIC,Las Americas ASPIRA Academy (MS),KG,07,326 Ruthar Drive,,Newark,DE,19711,New Castle,POINT (-75.702708 39.688513)
2020,70,Charter,Charter School of Wilmington,295,PUBLIC,Charter School of Wilmington,09,12,100 N. Dupont Rd.,,Wilmington,DE,19807,New Castle,POINT (-75.588396 39.752789)
2020,71,Charter,Positive Outcomes Charter School,570,PUBLIC,Positive Outcomes Charter School,07,12,3337  South DuPont Highway,,Camden,DE,19934,Kent,POINT (-75.539431 39.108518)
2020,72,Charter,East Side Charter School,571,PUBLIC,EastSide Charter School,PK,08,3000 N. Claymont Street,,Wilmington,DE,19802,New Castle,POINT (-75.523192 39.752153)
2020,74,Charter,Campus Community School,573,PUBLIC,Campus Community Charter School,KG,08,350 Pear Street,,Dover,DE,19904,Kent,POINT (-75.536389 39.165233)
2020,74,Charter,Campus Community School,573,PUBLIC,Campus Community School,KG,08,350 Pear Street,,Dover,DE,19904,Kent,POINT (-75.536389 39.165233)
2020,76,Charter,Edison (Thomas A.) Charter School,575,PUBLIC,Thomas Edison Charter School,KG,08,2200 N Locust St,,Wilmington,DE,19802,New Castle,POINT (-75.533169 39.748364)
2020,77,Charter,Sussex Academy,576,PUBLIC,Sussex Academy,06,12,21150 Airport Road,,Georgetown,DE,19947,Sussex,POINT (-75.367132 38.698008)
2020,77,Charter,Sussex Academy,576,PUBLIC,Sussex Academy High School,06,12,21150 Airport Road,,Georgetown,DE,19947,Sussex,POINT (-75.367132 38.698008)
2020,79,Charter,Delaware Military Academy,578,PUBLIC,Delaware Military Academy,09,12,112 Middleboro Road,,Wilmington,DE,19804,New Castle,POINT (-75.584824 39.721828)
2020,80,Charter,Charter School of New Castle,579,PUBLIC,Charter School of New Castle,KG,08,170 Lukens Drive,,New Castle,DE,19720,New Castle,POINT (-75.547258 39.678868)
2020,82,Charter,Kuumba Academy Charter School,581,PUBLIC,Kuumba Academy Charter School,KG,06,1200 French Street,,Wilmington,DE,19801,New Castle,POINT (-75.544451 39.747161)
2020,85,Charter,Academy of Dover Charter School,584,PUBLIC,Academy of Dover Charter School,KG,05,104 Saulsbury Road,,Dover,DE,19904,Kent,POINT (-75.543811 39.161911)
2020,86,Charter,Odyssey Charter School,585,PUBLIC,Odyssey Charter High,KG,11,4321 Lancaster Pike,Building 23,Wilmington,DE,19805,New Castle,POINT (-75.602219 39.758098)
2020,86,Charter,Odyssey Charter School,585,PUBLIC,Odyssey Charter Intermediate,KG,11,4411 Lancaster Pike,Building 22,Wilmington,DE,19805,New Castle,POINT (-75.602711 39.758307)
2020,86,Charter,Odyssey Charter School,585,PUBLIC,Odyssey Charter Lower,KG,11,4319 Lancaster Pike,Building 20,Wilmington,DE,19805,New Castle,POINT (-75.600619 39.75741)
2020,87,Charter,Providence Creek Academy Charter School,586,PUBLIC,PROVIDENCE CREEK ACADEMY CHARTER SCHOOL,KG,08,273 West Duck Creek,P. O. Box 265,Clayton,DE,19938,Kent,POINT (-75.638843 39.290667)
2020,88,Charter,MOT Charter School,587,PUBLIC,MOT Charter 6-8 School,KG,12,1156 Levels Road,,Middletown,DE,19709,New Castle,POINT (-75.741152 39.422957)
2020,88,Charter,MOT Charter School,587,PUBLIC,MOT Charter High School,KG,12,1275 Cedar Lane Road,,Middletown,DE,19709,New Castle,POINT (-75.686457 39.499532)
2020,88,Charter,MOT Charter School,587,PUBLIC,MOT Charter School,KG,12,1156 Levels Road,,Middletown,DE,19709,New Castle,POINT (-75.741152 39.422957)
2020,89,Charter,Newark Charter School,588,PUBLIC,NCS Intermediate School,KG,12,2001 Patriot Way,,Newark,DE,19711,New Castle,POINT (-75.775817 39.661813)
2020,89,Charter,Newark Charter School,588,PUBLIC,NCS Junior\Senior High School,KG,12,200 McIntire Drive,,Newark,DE,19711,New Castle,POINT (-75.786669 39.653139)
2020,89,Charter,Newark Charter School,588,PUBLIC,NCS Primary School,KG,12,2001 Patriot Way,,Newark,DE,19711,New Castle,POINT (-75.775817 39.661813)
2020,92,Charter,Gateway Lab School,543,PUBLIC,Gateway Lab School,03,08,2501 Centreville Rd.,,Wilmington,DE,19808,New Castle,POINT (-75.624238 39.749453)
2020,9604,Charter,Early College High School at Del State,4040,PUBLIC,Early College High School - DSU,09,12,1570 N DuPont Highway,,Dover,DE,19901,Kent,POINT (-75.550335 39.196022)
2020,9605,Charter,Academia Antonia Alonso,4045,PUBLIC,Academia Antonia Alonso,KG,05,,,,,,New Castle,
